date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:08:12	201055/201055	---M--	200	added ('OK')	image/jpeg	etag:%223115f-5aeb45978f980%22	https://www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_03.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_03.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=216&zoom=1)
22:08:13	237001/237001	---M--	200	added ('OK')	image/jpeg	etag:%2239dc9-5aeb45978f980%22	https://www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_04.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_04.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=216&zoom=1)
22:08:13	207054/207054	---M--	200	added ('OK')	image/jpeg	etag:%22328ce-5aeb45978f980%22	https://www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_05.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_05.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=216&zoom=1)
22:08:14	494223/494223	---M--	200	added ('OK')	image/jpeg	etag:%2278a8f-5aeb45978f980%22	https://www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_06.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_duo_seminar/dk073w/dk073w_06.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=216&zoom=1)
22:08:14	384892/384892	---M--	200	added ('OK')	image/jpeg	etag:%225df7c-5ca6f89ecdee9%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_01.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_01.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:14	389546/389546	---M--	200	added ('OK')	image/jpeg	etag:%225f1aa-5ca6f89ec5e02%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_02.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_02.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:15	180720/180720	---M--	200	added ('OK')	image/jpeg	etag:%222c1f0-5ca6f89ed6f70%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_03.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_03.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:15	236712/236712	---M--	200	added ('OK')	image/jpeg	etag:%2239ca8-5ca6f89ee2af5%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_04.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_04.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:15	195326/195326	---M--	200	added ('OK')	image/jpeg	etag:%222fafe-5ca6f89ee8c9d%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_05.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_05.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:16	371656/371656	---M--	200	added ('OK')	image/jpeg	etag:%225abc8-5ca6f89ef925a%22	https://duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_06.jpg	D:/gowoon/duoback/duoback.co.kr/product/duoback2.0/duoback2.0/DK073B/dk073b_06.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=759&zoom=1)
22:08:16	1194/1194	---M--	200	added ('OK')	image/jpeg	etag:%224aa-5a2294eebfa40%22	https://www.duoback.co.kr/duo_online/new_quantum/images/q1_series_notice.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/images/q1_series_notice.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:16	1194/1194	---M--	200	added ('OK')	image/jpeg	etag:%224aa-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_notice.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_notice.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:16	356150/356150	---M--	200	added ('OK')	image/jpeg	etag:%2256f36-5aaebedf75880%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_01.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_01.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:17	692522/692522	---M--	200	added ('OK')	image/jpeg	etag:%22a912a-5aaebedf75880%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_02.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_02.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:17	259193/259193	---M--	200	added ('OK')	image/jpeg	etag:%223f479-5aaebedf75880%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_03.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_03.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:17	202409/202409	---M--	200	added ('OK')	image/jpeg	etag:%22316a9-5aaebedf75880%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_04.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_04.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:18	165862/165862	---M--	200	added ('OK')	image/jpeg	etag:%22287e6-5cbdacaf6c983%22	https://www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_05.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1w/q1w_05.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=279&zoom=1)
22:08:18	277382/277382	---M--	200	added ('OK')	image/jpeg	etag:%2243b86-5d0f83fc2feb3%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_01.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_01.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:18	317357/317357	---M--	200	added ('OK')	image/jpeg	etag:%224d7ad-5d3cc6afe2b91%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_02.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_02.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:18	546449/546449	---M--	200	added ('OK')	image/jpeg	etag:%2285691-5d0f83fc688ef%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_03.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_03.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:18	343924/343924	---M--	200	added ('OK')	image/jpeg	etag:%2253f74-5d0f83fc7734a%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_04.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_04.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:19	323317/323317	---M--	200	added ('OK')	image/jpeg	etag:%224eef5-5d0f83fc803d4%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_05.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_05.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:19	410875/410875	---M--	200	added ('OK')	image/jpeg	etag:%22644fb-5d284a09e078d%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_06.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_06.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:19	354846/354846	---M--	200	added ('OK')	image/jpeg	etag:%2256a1e-5d0f83fc98691%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_07.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_07.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:19	204126/204126	---M--	200	added ('OK')	image/jpeg	etag:%2231d5e-5d0f83fca0b5c%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_08.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_08.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:19	224558/224558	---M--	200	added ('OK')	image/jpeg	etag:%2236d2e-5d0f83fca9801%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_09.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_09.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:20	270624/270624	---M--	200	added ('OK')	image/jpeg	etag:%2242120-5d0f83fcb3823%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_10.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_10.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:20	243272/243272	---M--	200	added ('OK')	image/jpeg	etag:%223b648-5d0f83fcbd848%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_11.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_11.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:20	668910/668910	---M--	200	added ('OK')	image/jpeg	etag:%22a34ee-5d0f83fcd4394%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_12.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_12.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:21	1194/1194	---M--	200	added ('OK')	image/jpeg	etag:%224aa-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/notice.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/notice.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:21	1203485/1203485	---M--	200	added ('OK')	image/jpeg	etag:%22125d1d-5d0f83fc617ac%22	https://www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_13.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/gold_renewal/d2500g_dasw/D2500G_DASW_700p_13.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=3161&zoom=1)
22:08:21	598684/598684	---M--	200	added ('OK')	image/jpeg	etag:%229229c-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_01.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_01.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:21	390645/390645	---M--	200	added ('OK')	image/jpeg	etag:%225f5f5-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_02.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_02.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:22	686739/686739	---M--	200	added ('OK')	image/jpeg	etag:%22a7a93-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_03.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_03.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:22	324990/324990	---M--	200	added ('OK')	image/jpeg	etag:%224f57e-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_04.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_04.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:22	554434/554434	---M--	200	added ('OK')	image/jpeg	etag:%22875c2-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_05.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_05.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:22	383445/383445	---M--	200	added ('OK')	image/jpeg	etag:%225d9d5-5a2294f19c100%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_06.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_06.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:23	562534/562534	---M--	200	added ('OK')	image/jpeg	etag:%2289566-5a2294f290340%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_07.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_07.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:23	410098/410098	---M--	200	added ('OK')	image/jpeg	etag:%22641f2-5a2294f290340%22	https://www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_08.jpg	D:/gowoon/duoback/www.duoback.co.kr/duo_online/new_quantum/q1_airo/q1_airo_08.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=174&zoom=1)
22:08:24	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:03%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214717	D:/gowoon/duoback/www.duoback.co.kr/link/cssad2d	(from https://www.duoback.co.kr/mshop?m=5)
22:08:24	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1037.delayed	(from https://www.duoback.co.kr/mshop?m=5)
22:08:24	1425/1425	---M--	200	added ('OK')	image/jpeg	etag:%22591-5c426bf96f500%22	https://www.duoback.co.kr/data/goods/1/2021/06/209_tmp_49eba28306727f35f1c2821743babdce2542thumbScroll.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/209_tmp_49eba28306727f35f1c2821743babdce2542thumbScroll.jpg	(from https://www.duoback.co.kr/mshop?m=5)
22:08:24	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1039.delayed	(from https://www.duoback.co.kr/mshop?m=5)
22:08:24	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.103a.delayed	(from https://www.duoback.co.kr/mshop?m=5)
22:08:24	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.103b.delayed	(from https://www.duoback.co.kr/mshop?m=5)
22:08:25	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:04%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214718	D:/gowoon/duoback/www.duoback.co.kr/link/css2fb1	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:25	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.103d.delayed	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:25	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.103e.delayed	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:25	14839/14839	---M--	200	added ('OK')	application/javascript	etag:%2239f7-5c950d8989c00%22	https://www.duoback.co.kr/app/javascript/js/goods-view.js?dummy=20220206214718	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-view1a04.js	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:25	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main	D:/gowoon/duoback/www.duoback.co.kr/main.1040.delayed	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:25	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1041.delayed	(from https://www.duoback.co.kr/goods/view?no=386)
22:08:26	712407/712407	---M--	200	added ('OK')	image/png	etag:%22aded7-5c44f704e6298%22	https://www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229158.png	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229158.png	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:05%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214720	D:/gowoon/duoback/www.duoback.co.kr/link/css9c40	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1044.delayed	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1045.delayed	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	14839/14839	---M--	200	added ('OK')	application/javascript	etag:%2239f7-5c950d8989c00%22	https://www.duoback.co.kr/app/javascript/js/goods-view.js?dummy=20220206214720	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-viewf562.js	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main	D:/gowoon/duoback/www.duoback.co.kr/main.1047.delayed	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	32279/32279	---M--	200	added ('OK')	image/jpeg	etag:%227e17-5c44f704e1c48%22	https://www.duoback.co.kr/data/goods/1/2021/06/388_2021060915322985.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/388_2021060915322985.jpg	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:26	48744/48744	---M--	200	added ('OK')	image/png	etag:%22be68-5c44f704e7a08%22	https://www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229185.png	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229185.png	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:27	4423/4423	---M--	200	added ('OK')	image/jpeg	etag:%221147-5c44f704e33b8%22	https://www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229117.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229117.jpg	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:27	4003/4003	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2013:05:07%20GMT	https://www.duoback.co.kr/goods/view_contents?no=388&zoom=1	D:/gowoon/duoback/www.duoback.co.kr/goods/view_contents6bb4.html	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:27	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.104c.delayed	(from https://www.duoback.co.kr/goods/view?no=388)
22:08:33	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:08%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214723	D:/gowoon/duoback/www.duoback.co.kr/link/csse43d	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:34	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1051.delayed	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:35	9754/9754	---M--	200	added ('OK')	image/png	etag:%22261a-5c44f704e85c0%22	https://www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229208.png	D:/gowoon/duoback/www.duoback.co.kr/data/goods/1/2021/06/388_20210609153229208.png	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:35	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1053.delayed	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:38	14839/14839	---M--	200	added ('OK')	application/javascript	etag:%2239f7-5c950d8989c00%22	https://www.duoback.co.kr/app/javascript/js/goods-view.js?dummy=20220206214723	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-viewd6ff.js	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:38	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main	D:/gowoon/duoback/www.duoback.co.kr/main.1055.delayed	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:38	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1056.delayed	(from https://www.duoback.co.kr/goods/view?no=377)
22:08:53	182474/182474	---M--	200	added ('OK')	image/jpeg	etag:%222c8ca-5c824eb6e164d%22	http://www.duoback.co.kr/product/notice/brand_notice.jpg	D:/gowoon/duoback/www.duoback.co.kr/product/notice/brand_notice.jpg	(from https://www.duoback.co.kr/goods/view_contents?no=377&zoom=1)
22:08:55	108340/108340	---M--	200	added ('OK')	image/jpeg	etag:%221a734-5c4d88657cb90%22	https://www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495view.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495view.jpg	(from https://www.duoback.co.kr/goods/view?no=510)
22:08:58	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:33%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214727	D:/gowoon/duoback/www.duoback.co.kr/link/css.10587163.delayed	(from https://www.duoback.co.kr/goods/view?no=510)
22:08:58	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1059.delayed	(from https://www.duoback.co.kr/goods/view?no=510)
22:08:58	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.105a.delayed	(from https://www.duoback.co.kr/goods/view?no=510)
22:08:59	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main	D:/gowoon/duoback/www.duoback.co.kr/main.105c.delayed	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:01	14839/14839	---M--	200	added ('OK')	application/javascript	etag:%2239f7-5c950d8989c00%22	https://www.duoback.co.kr/app/javascript/js/goods-view.js?dummy=20220206214727	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-view8f5b.js	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:02	7157/7157	---M--	200	added ('OK')	image/jpeg	etag:%221bf5-5c4d886598110%22	https://www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495thumbView.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495thumbView.jpg	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:03	4096/4096	---M--	200	added ('OK')	image/jpeg	etag:%221000-5c4d8865988e0%22	https://www.duoback.co.kr/data/goods/9/2021/06/_tmp_03244d12293b8a5d62c7d07fc53d7e967335thumbView.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/9/2021/06/_tmp_03244d12293b8a5d62c7d07fc53d7e967335thumbView.jpg	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:04	4585/4585	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Feb%202022%2013:05:43%20GMT	https://www.duoback.co.kr/goods/view_contents?no=510&zoom=1	D:/gowoon/duoback/www.duoback.co.kr/goods/view_contentsa33a.html	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:04	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1061.delayed	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:06	46439/46439	---M--	200	added ('OK')	image/jpeg	etag:%22b567-5c4d8865838f0%22	https://www.duoback.co.kr/data/goods/9/2021/06/_tmp_03244d12293b8a5d62c7d07fc53d7e967335view.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/9/2021/06/_tmp_03244d12293b8a5d62c7d07fc53d7e967335view.jpg	(from https://www.duoback.co.kr/goods/view?no=510)
22:09:11	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2006%20Feb%202022%2013:05:46%20GMT	https://www.duoback.co.kr/link/css?k=quickdesign&v=20220206214729	D:/gowoon/duoback/www.duoback.co.kr/link/css.10639a47.delayed	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:11	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1064.delayed	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:12	2087/2087	---M--	200	added ('OK')	image/jpeg	etag:%22827-5c4d88659d700%22	https://www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495thumbScroll.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/9/2021/06/_tmp_d24869f20c168eed8dc42d057c541e9c4495thumbScroll.jpg	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:12	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main/index	D:/gowoon/duoback/www.duoback.co.kr/main/index.1066.delayed	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:15	14839/14839	---M--	200	added ('OK')	application/javascript	etag:%2239f7-5c950d8989c00%22	https://www.duoback.co.kr/app/javascript/js/goods-view.js?dummy=20220206214729	D:/gowoon/duoback/www.duoback.co.kr/app/javascript/js/goods-viewa805.js	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:15	0/-1	---M--	307	error ('')			https://www.duoback.co.kr/main	D:/gowoon/duoback/www.duoback.co.kr/main.1068.delayed	(from https://www.duoback.co.kr/goods/view?no=518)
22:09:16	83432/83432	---M--	200	added ('OK')	image/jpeg	etag:%22145e8-5c4da3fb94f68%22	https://www.duoback.co.kr/data/goods/4/2021/06/518_tmp_d9eef2855dd408f484805fe50ae5d4643174view.jpg	D:/gowoon/duoback/www.duoback.co.kr/data/goods/4/2021/06/518_tmp_d9eef2855dd408f484805fe50ae5d4643174view.jpg	(from https://www.duoback.co.kr/goods/view?no=518)
